symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
SOL/USDT,LONG,146.33626139999998,2024-04-19 17:00:00+00:00,2024-04-19 23:00:00+00:00,141.10349204888428,SL_HIT,-103.8556,68,153.24501060148762,141.10349204888428,9890.42
SOL/USDT,SHORT,122.9893972,2024-04-30 19:00:00+00:00,2024-04-30 21:00:00+00:00,126.70544471302918,SL_HIT,-103.4869,65,118.09207371596108,126.70544471302918,9786.93
SOL/USDT,SHORT,125.0659818,2024-05-01 02:00:00+00:00,2024-05-01 16:00:00+00:00,125.0659818,SL_HIT,60.0847,77,119.95972184578207,125.0659818,9847.01
SOL/USDT,LONG,138.652725,2024-05-02 11:00:00+00:00,2024-05-06 08:00:00+00:00,154.38437830460683,TP3_HIT,200.412,68,144.35568301985703,138.652725,10047.43
SOL/USDT,SHORT,132.528489,2024-06-18 01:00:00+00:00,2024-06-18 04:00:00+00:00,137.06217983292396,SL_HIT,-104.5861,65,126.54542688943475,137.06217983292396,9942.84
SOL/USDT,SHORT,136.677659,2024-06-18 04:00:00+00:00,2024-06-18 20:00:00+00:00,136.677659,SL_HIT,61.4006,90,130.68287677700005,136.677659,10004.24
SOL/USDT,SHORT,128.5332882,2024-07-05 01:00:00+00:00,2024-07-05 10:00:00+00:00,128.5332882,SL_HIT,61.286,80,123.41583536283828,128.5332882,10065.53
SOL/USDT,SHORT,128.5002948,2024-07-05 10:00:00+00:00,2024-07-05 14:00:00+00:00,133.58628021638742,SL_HIT,-104.2156,77,121.77895971148347,133.58628021638742,9961.31
SOL/USDT,LONG,138.247644,2024-07-08 14:00:00+00:00,2024-07-11 15:00:00+00:00,138.247644,SL_HIT,61.5579,73,144.36553497146593,138.247644,10022.87
SOL/USDT,SHORT,157.5494838,2024-08-02 14:00:00+00:00,2024-08-03 18:00:00+00:00,140.16432315431624,TP3_HIT,203.8088,67,151.2476629652059,157.5494838,10226.68
SOL/USDT,SHORT,141.56168200000002,2024-08-03 18:00:00+00:00,2024-08-04 19:00:00+00:00,141.56168200000002,SL_HIT,133.8188,65,135.67560565117358,141.56168200000002,10360.5
SOL/USDT,SHORT,140.33092820000002,2024-08-04 21:00:00+00:00,2024-08-05 01:00:00+00:00,123.40225886592702,TP3_HIT,211.2577,65,134.19291231488256,140.33092820000002,10571.75
SOL/USDT,SHORT,130.948805,2024-08-05 01:00:00+00:00,2024-08-05 14:00:00+00:00,130.948805,SL_HIT,140.6003,80,122.28869652294253,130.948805,10712.35
SOL/USDT,LONG,153.265647,2024-08-07 04:00:00+00:00,2024-08-07 14:00:00+00:00,147.40900651987195,SL_HIT,-111.0483,68,161.00299130683743,147.40900651987195,10601.31
SOL/USDT,LONG,154.810956,2024-08-08 02:00:00+00:00,2024-08-09 12:00:00+00:00,154.810956,SL_HIT,65.995,68,162.37494437498364,154.810956,10667.3
SOL/USDT,SHORT,145.0469848,2024-08-12 17:00:00+00:00,2024-08-13 17:00:00+00:00,149.58081241008784,SL_HIT,-111.4508,77,139.06958345321618,149.58081241008784,10555.85
SOL/USDT,LONG,210.772146,2024-11-10 22:00:00+00:00,2024-11-12 10:00:00+00:00,210.772146,SL_HIT,64.8536,77,219.45331006150303,210.772146,10620.7
SOL/USDT,LONG,213.23263799999998,2024-11-13 22:00:00+00:00,2024-11-15 04:00:00+00:00,205.46716733440138,SL_HIT,-110.2899,90,223.48711022079814,205.46716733440138,10510.41
SOL/USDT,LONG,244.118814,2024-12-06 01:00:00+00:00,2024-12-06 09:00:00+00:00,236.20232673148854,SL_HIT,-109.6416,68,254.5602310246819,236.20232673148854,10400.77
SOL/USDT,SHORT,217.9564,2024-12-09 21:00:00+00:00,2024-12-09 23:00:00+00:00,217.9564,SL_HIT,63.9238,80,208.9402870298354,217.9564,10464.7
SOL/USDT,SHORT,216.60667,2024-12-09 23:00:00+00:00,2024-12-11 02:00:00+00:00,216.60667,SL_HIT,64.9918,80,206.3647372859295,216.60667,10529.69
SOL/USDT,SHORT,194.581076,2024-12-19 18:00:00+00:00,2024-12-21 00:00:00+00:00,194.581076,SL_HIT,137.6832,80,186.62272165762928,194.581076,10667.37
SOL/USDT,SHORT,181.373718,2024-12-21 19:00:00+00:00,2024-12-22 12:00:00+00:00,186.89598174942347,SL_HIT,-111.5787,80,174.09535766743537,186.89598174942347,10555.79
SOL/USDT,LONG,236.217234,2025-01-18 06:00:00+00:00,2025-01-18 16:00:00+00:00,262.23477930550365,TP3_HIT,214.6333,80,245.6481015656377,236.217234,10770.42
SOL/USDT,LONG,242.658522,2025-01-18 16:00:00+00:00,2025-01-19 10:00:00+00:00,285.85287116548926,TP3_HIT,221.7211,100,258.3346804238143,242.658522,10992.15
