symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
BNB/USDT,LONG,1298.369622,2025-10-13 13:00:00+00:00,2025-10-13 14:00:00+00:00,1254.0757729780507,SL_HIT,-100.4338,77,1356.8223026959322,1254.0757729780507,9547.04
BNB/USDT,SHORT,1196.61063,2025-10-14 08:00:00+00:00,2025-10-14 14:00:00+00:00,1196.61063,SL_HIT,58.8515,68,1145.2869259053255,1196.61063,9605.89
BNB/USDT,SHORT,1180.393874,2025-10-14 14:00:00+00:00,2025-10-14 16:00:00+00:00,1221.6611480330105,SL_HIT,-99.9056,68,1125.9218026226529,1221.6611480330105,9505.99
BNB/USDT,SHORT,1213.747202,2025-10-14 16:00:00+00:00,2025-10-17 08:00:00+00:00,1051.8715319840708,TP3_HIT,194.3829,78,1155.0378298123894,1213.747202,9700.37
BNB/USDT,SHORT,1042.4314720000002,2025-10-17 08:00:00+00:00,2025-10-17 11:00:00+00:00,1073.9434866872693,SL_HIT,-101.4962,65,1000.9020177503077,1073.9434866872693,9598.87
BNB/USDT,SHORT,1070.995758,2025-10-17 11:00:00+00:00,2025-10-18 06:00:00+00:00,1104.4701731967677,SL_HIT,-100.2883,90,1026.8631024043098,1104.4701731967677,9498.58
BNB/USDT,SHORT,921.2557120000001,2025-11-04 20:00:00+00:00,2025-11-04 22:00:00+00:00,921.2557120000001,SL_HIT,58.4627,80,882.4826811180775,921.2557120000001,9557.05
BNB/USDT,SHORT,937.282506,2025-11-04 22:00:00+00:00,2025-11-07 03:00:00+00:00,969.7779600422638,SL_HIT,-99.4297,89,894.3927199436484,969.7779600422638,9457.62
BNB/USDT,SHORT,654.988976,2026-02-05 17:00:00+00:00,2026-02-06 00:00:00+00:00,581.5421942423209,TP3_HIT,192.4142,80,628.3644342699349,654.988976,9650.03
BNB/USDT,SHORT,614.797016,2026-02-06 00:00:00+00:00,2026-02-06 13:00:00+00:00,644.4231933768486,SL_HIT,-99.3039,65,575.5824088308684,644.4231933768486,9550.73
