symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
ETH/USDT,SHORT,2637.412412,2025-02-04 21:00:00+00:00,2025-02-04 23:00:00+00:00,2740.110967485808,SL_HIT,-94.9937,80,2501.712043352256,2740.110967485808,9074.69
ETH/USDT,SHORT,2729.483994,2025-02-04 23:00:00+00:00,2025-02-06 05:00:00+00:00,2832.688334209702,SL_HIT,-94.107,90,2593.1522210537314,2832.688334209702,8980.59
ETH/USDT,SHORT,2431.903522,2025-02-25 11:00:00+00:00,2025-02-25 20:00:00+00:00,2511.5163497117396,SL_HIT,-93.6464,85,2326.888200384347,2511.5163497117396,8886.94
ETH/USDT,SHORT,2338.192268,2025-02-26 20:00:00+00:00,2025-02-28 06:00:00+00:00,2077.3704727141467,TP3_HIT,180.7736,90,2243.645626441508,2338.192268,9067.71
ETH/USDT,SHORT,2118.866142,2025-02-28 08:00:00+00:00,2025-02-28 15:00:00+00:00,2194.5721172104036,SL_HIT,-94.2302,70,2018.9138437194617,2194.5721172104036,8973.48
ETH/USDT,SHORT,2127.754364,2025-03-03 20:00:00+00:00,2025-03-04 14:00:00+00:00,2127.754364,SL_HIT,55.8681,70,2023.6130300537807,2127.754364,9029.35
ETH/USDT,SHORT,1868.286268,2025-03-10 19:00:00+00:00,2025-03-11 02:00:00+00:00,1868.286268,SL_HIT,56.4989,70,1769.7761980373884,1868.286268,9085.85
ETH/USDT,SHORT,1858.5582140000001,2025-03-11 02:00:00+00:00,2025-03-11 13:00:00+00:00,1938.1148234834,SL_HIT,-93.8301,70,1753.3502353554668,1938.1148234834,8992.02
ETH/USDT,SHORT,1902.109502,2025-03-11 13:00:00+00:00,2025-03-19 10:00:00+00:00,1968.3956831611602,SL_HIT,-93.5326,67,1814.6157557851197,1968.3956831611602,8898.49
ETH/USDT,SHORT,1597.170502,2025-04-07 01:00:00+00:00,2025-04-07 06:00:00+00:00,1418.4714927671105,TP3_HIT,181.0259,70,1532.392361006222,1597.170502,9079.51
ETH/USDT,SHORT,1494.75099,2025-04-07 08:00:00+00:00,2025-04-07 14:00:00+00:00,1558.6279472498202,SL_HIT,-93.7696,85,1410.2794036669063,1558.6279472498202,8985.74
ETH/USDT,SHORT,1555.228892,2025-04-07 15:00:00+00:00,2025-04-09 17:00:00+00:00,1555.228892,SL_HIT,119.1956,67,1461.3111431604887,1555.228892,9104.94
ETH/USDT,SHORT,1513.3672660000002,2025-04-10 19:00:00+00:00,2025-04-11 06:00:00+00:00,1561.3849072072123,SL_HIT,-95.0668,90,1450.0501237237172,1561.3849072072123,9009.87
ETH/USDT,LONG,2341.558218,2025-05-09 09:00:00+00:00,2025-05-13 18:00:00+00:00,2646.2447730078547,TP3_HIT,184.1156,70,2452.0553720028565,2341.558218,9193.99
ETH/USDT,SHORT,3838.272192,2025-10-11 02:00:00+00:00,2025-10-12 14:00:00+00:00,3997.9217209125864,SL_HIT,-95.0345,75,3627.1977054498852,3997.9217209125864,9098.95
ETH/USDT,SHORT,3245.790712,2025-11-04 22:00:00+00:00,2025-11-05 13:00:00+00:00,3362.8390670205176,SL_HIT,-94.522,70,3091.241243972643,3362.8390670205176,9004.43
ETH/USDT,SHORT,3195.090854,2025-11-14 15:00:00+00:00,2025-11-17 06:00:00+00:00,3195.090854,SL_HIT,55.1954,67,3066.970384183684,3195.090854,9059.63
ETH/USDT,SHORT,2718.1162679999998,2025-11-21 07:00:00+00:00,2025-11-21 17:00:00+00:00,2801.60980132654,SL_HIT,-94.7254,75,2608.060264897946,2801.60980132654,8964.9
ETH/USDT,SHORT,2777.184452,2025-11-21 18:00:00+00:00,2025-11-24 05:00:00+00:00,2874.454265594119,SL_HIT,-93.2325,67,2648.7876458745077,2874.454265594119,8871.67
ETH/USDT,SHORT,2417.556392,2026-01-31 21:00:00+00:00,2026-02-04 17:00:00+00:00,2097.683200629543,TP3_HIT,181.3733,65,2301.5466184107427,2417.556392,9053.04
ETH/USDT,SHORT,2124.834948,2026-02-04 17:00:00+00:00,2026-02-04 19:00:00+00:00,2194.079223420752,SL_HIT,-94.4197,70,2033.501035438998,2194.079223420752,8958.62
ETH/USDT,SHORT,2187.332446,2026-02-04 19:00:00+00:00,2026-02-05 20:00:00+00:00,1904.653781736093,TP3_HIT,183.0332,90,2084.8186479040337,2187.332446,9141.66
ETH/USDT,SHORT,1868.906144,2026-02-06 00:00:00+00:00,2026-02-06 05:00:00+00:00,1973.807279420165,SL_HIT,-93.6967,75,1729.9102941064464,1973.807279420165,9047.96
ETH/USDT,SHORT,1897.8303580000002,2026-02-06 07:00:00+00:00,2026-02-06 14:00:00+00:00,1990.870711565996,SL_HIT,-93.0634,67,1774.662384578672,1990.870711565996,8954.9
ETH/USDT,LONG,2096.4792119999997,2026-02-07 18:00:00+00:00,2026-02-09 10:00:00+00:00,2029.0408671158955,SL_HIT,-93.4463,89,2185.4188438454726,2029.0408671158955,8861.45
