equity
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10130.659905083812
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10336.670406051817
10400.392075043732
10400.392075043732
10400.392075043732
10400.392075043732
10400.392075043732
10400.392075043732
10400.392075043732
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
10291.95706766958
